,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,ellipticity,fwhm
76,77,48.70001412788993,365.6162534088457,,46,51,364,368,27.0,0.9627726050003765,0.7720275713602422,-0.22925108033828934,0.5974858495053846,0.0,11.645566096148794,0.0,47.253680716624565,,0.19812054544287716,2.0548808316374165
77,78,191.26568580768225,369.9946207622354,,189,193,368,371,18.0,0.7344565820882388,0.5735044170906123,0.38898553961254384,0.6247117598030631,0.0,1261.0676877403134,0.0,1780.7118910815063,,0.21914456064918142,1.5516225269283874
78,79,98.16077961386476,6.0122288824613594,,87,103,3,12,107.0,3.292870127975434,0.9426107001209734,-14.44806057388707,0.9581525495595202,0.0,308.9756604359222,0.0,1778.7233342185457,,0.7137419140485441,5.703213872164169
79,80,104.03161342294594,5.120052850420598,,102,107,3,8,22.0,1.037377248359163,0.732810165874844,5.611665943107673,0.7078062399650117,0.0,209.4846441928679,0.0,592.2528580833771,,0.29359337017083975,2.114860653852511
80,81,110.16400977957137,6.880567479815595,,106,115,4,13,71.0,1.906950514609294,1.144352588652441,16.024204911233376,0.7999283007446352,0.0,115.795124807316,0.0,832.982609322279,,0.3999044128909124,3.70313818934602
81,82,116.26670316314501,6.910244098697863,,114,121,5,10,32.0,1.5064531119614328,0.7770703517940974,0.22858476680399023,0.8566923076722753,0.0,71.80401247417903,0.0,318.4640501293925,,0.48417222837932483,2.8224653953040986
82,83,121.04419174961339,7.926335209627116,,118,124,5,10,22.0,0.9324893398152418,0.7758489814083038,5.358325754930515,0.5547469203273508,0.0,29.191258713063124,0.0,72.76469942940066,,0.16798085695861553,2.019852305943965
83,84,121.76538839762024,14.870818822342908,,118,125,9,19,69.0,1.6937173254697981,0.9187234744945554,-75.32464655353246,0.8401008559034993,0.0,211.89921184807395,0.0,1279.729586671465,,0.4575697723114909,3.208407183807921
84,85,295.00706796984264,5.423696790464999,,291,302,4,9,50.0,1.09625991518205,0.7533700444935651,2.001839591025926,0.7264508214465502,0.0,9490.888734947077,0.0,38491.471592529575,,0.31278154563513616,2.2148783321662693
85,86,276.89132269597565,7.961855052126857,,273,283,5,11,63.0,1.3850550220232043,0.9216232038159164,10.868761759646508,0.7464821131189263,0.0,59.983733085601834,0.0,391.3561159097828,,0.33459451851258215,2.7701766838545017
86,87,315.0737799067687,12.090210513805037,,311,318,9,15,50.0,1.2035439465352846,0.9717617517529255,-8.768388207386714,0.5899812794575551,0.0,225.846600616631,0.0,1130.7494419656043,,0.19258307554917686,2.575724799141668
