,label,xcentroid,ycentroid,sky_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,area,semimajor_sigma,semiminor_sigma,orientation,eccentricity,min_value,max_value,local_background,segment_flux,segment_fluxerr,ellipticity,fwhm
107,108,149.25897843696094,112.94126720170783,,144,153,108,117,64.0,1.0819825012754063,1.010195227790873,-65.73643155596938,0.3581811939621307,0.0,8569.216186195921,0.0,46149.31611761458,,0.06634790618139641,2.4648006875856425
108,109,158.20072300585124,115.20054051246649,,154,162,112,118,55.0,1.7430696867028783,0.9142240286121462,-1.362849038700256,0.8514161098917845,0.0,351.38441491780316,0.0,2728.968279536585,,0.4755091918663009,3.277389061021615
109,110,143.58362364491276,115.98335520286983,,142,146,114,118,13.0,0.7949781708504382,0.5826836826087853,69.46219884270828,0.6802765059583517,0.0,48.39193013367428,0.0,122.00670662048171,,0.2670444246469662,1.6412188273127173
110,111,139.6384061665066,118.85837624398067,,131,144,114,125,106.0,1.8586175459432528,1.24691887106345,-57.104390303185724,0.7415612883737942,0.0,94.65736268912549,0.0,1105.6106401510656,,0.3291148715425283,3.72674576688727
111,112,123.58556254808694,125.58161970928329,,120,130,123,129,62.0,1.4069164731947932,1.0242534390431657,-27.59445348311643,0.6855633571751027,0.0,285.3328570181483,0.0,1190.9042634013708,,0.27198703081689357,2.8977249856590475
112,113,288.7976568546776,113.92689880434764,,286,293,111,121,63.0,1.3707942226043106,0.9888853407418416,46.726558810230586,0.6925228849568713,0.0,165.8505472421412,0.0,792.1855170229217,,0.2786040935720442,2.8144636476392906
113,114,297.113244892112,117.91038765317501,,292,300,115,122,47.0,1.2222829615901523,1.001690168084709,-53.180219675740844,0.5730449244813058,0.0,170.61910234848452,0.0,495.70358709705863,,0.18047604395831462,2.6313777627514705
114,115,299.53512256847193,117.98066939627323,,299,302,115,120,19.0,0.7548846990306214,0.6532188108887254,-84.78360799486872,0.5012152742153866,0.0,123.3362769961874,0.0,271.18988221335843,,0.1346773729450993,1.662230860863949
115,116,291.0955676622016,127.36684555846057,,288,295,122,131,58.0,1.241253961509532,1.0446698061143738,-83.39110094137607,0.540063068312491,0.0,282.87285425892884,0.0,922.0929969049017,,0.1583754505452578,2.7014037401297726
116,117,296.6760537404198,134.5214528296188,,292,302,129,140,89.0,2.1740372627780284,1.1417018375052992,58.14594927252892,0.8510079301654572,0.0,108.61202617453709,0.0,617.1232338467191,,0.47484716244172853,4.088825167904367
117,118,213.3291606984745,121.26681604635289,,210,216,117,124,41.0,1.0950282880493425,0.9649952346165052,79.60729068701166,0.4726477900164823,0.0,61.4595832532726,0.0,325.2674161526413,,0.11874857923942328,2.4303196069600514
118,119,213.61352102922157,124.0432665700771,,211,216,123,126,8.0,0.8980018178689585,0.21250290893272447,-8.170895671090001,0.9715974668278976,0.0,54.61285589467492,0.0,82.34960609031576,,0.7633602686495518,1.5365672212553312
