col1_1,label_1,xcentroid_1,ycentroid_1,sky_centroid_1,bbox_xmin_1,bbox_xmax_1,bbox_ymin_1,bbox_ymax_1,area_1,semimajor_sigma_1,semiminor_sigma_1,orientation_1,eccentricity_1,min_value_1,max_value_1,local_background_1,segment_flux_1,segment_fluxerr_1,ellipticity_1,fwhm_1,col1_2,label_2,xcentroid_2,ycentroid_2,sky_centroid_2,bbox_xmin_2,bbox_xmax_2,bbox_ymin_2,bbox_ymax_2,area_2,semimajor_sigma_2,semiminor_sigma_2,orientation_2,eccentricity_2,min_value_2,max_value_2,local_background_2,segment_flux_2,segment_fluxerr_2,ellipticity_2,fwhm_2,Separation
45,46,48.70728355298388,195.19458407121425,,46,52,192,198,41.0,0.9514493062517265,0.8736762773656859,52.17372336422903,0.39598180332916183,0.0,280.6596567295604,0.0,1302.1769661961757,,0.08174164232924896,2.1508712953964104,50,51,48.52450921963332,195.0104236112524,,44,52,191,198,38.0,1.9563392298748747,1.7754411607274891,19.851207314131887,0.4199821582558659,12.91463570956671,46.36490243559872,0.26320916129792216,1020.89199874809,,0.09246763873306141,4.3989949792311185,0.25946393187705147
48,49,279.0632659823425,203.00604566033022,,276,281,200,206,38.0,0.9152442992751808,0.8597823269417224,84.31451077759392,0.34281755917321316,0.0,138.87628512882222,0.0,413.0478813410786,,0.06059799812725519,2.090954086738583,54,55,279.37041929722807,202.1693575578157,,278,281,200,204,13.0,1.2482331423442075,0.8273063526987835,-80.26466687801386,0.7488124817897058,12.350123844270374,38.06804758075064,2.5604790350454136,308.477096339361,,0.3372180848001799,2.4935096938754,0.8912856667390965
49,50,86.4346916151927,210.91978729830993,,84,89,208,214,37.0,0.9454782819484864,0.8958593177942944,81.50880048616733,0.31969732337764273,0.0,8407.072850792143,0.0,37793.275250836305,,0.052480279136539076,2.1687963559102728,53,54,86.51087547441773,210.9385276263461,,73,101,198,223,368.0,3.788709336580888,3.483348313618101,73.74082543346391,0.3933183143981849,-0.3441050941650461,614.3757078391461,-0.14366486958463853,40037.75538214371,,0.0805976378326132,8.56973885810815,0.07845495714944589
51,52,251.9482964524223,217.16939701029398,,249,255,214,220,43.0,0.9795238432154276,0.8656012385459259,-24.980082003769095,0.46806142156199587,0.0,118.47143017025391,0.0,320.6737066786188,,0.11630406493785228,2.1766056964690916,56,57,252.00670862281794,216.40144058615843,,249,254,214,218,14.0,1.5118091493682704,1.2622523212146712,-8.187355457811107,0.5503586534932455,14.78934540854327,33.383915242108785,-1.3599356956525677,341.7904149401869,,0.16507164826848664,3.279397770797059,0.7701746886397821
57,58,80.41551925162,286.8749131746512,,77,84,284,290,52.0,1.2259767456305557,0.9983087085110502,-5.854416747930703,0.5804489901261629,0.0,34.60499054029625,0.0,198.76608588925941,,0.18570338950630672,2.632578890987779,64,65,80.55571308865139,286.9812532200887,,79,83,286,288,7.0,1.4774238247361984,0.5206291587151346,21.48180507936753,0.9358532973831143,13.320686671894565,33.18672511500455,5.236202045198125,119.1550120798055,,0.647610150859659,2.608347692274812,0.17596169243682466
61,62,70.06405350097944,303.9141043339285,,67,74,300,307,55.0,1.0100007750069024,0.9352558896680937,58.848442660554326,0.37753523395258354,0.0,3664.9868946404567,0.0,16698.880993437386,,0.07400478018276568,2.2920548368142044,65,66,70.28539454787187,304.0327729191338,,62,80,295,313,222.0,3.4534662570203305,3.05648670246024,61.43934739262948,0.465497955922581,6.073574051766739,264.48386512037445,1.0426714654936133,16651.323548010558,,0.11495104483881846,7.679121991498699,0.2511455596940994
62,63,355.37848835148856,303.8878061710718,,352,359,301,307,46.0,1.0940134272212134,0.9344484033052848,10.927445061289164,0.5200314610686411,0.0,55.4779353632883,0.0,274.6124807240707,,0.1458528935254686,2.3957092446757393,67,68,356.1767186056862,304.0075480081876,,355,358,302,306,8.0,1.446768671964438,0.9065914997803631,76.04653500614191,0.7793153257853691,16.025934247813026,27.91866903498783,1.1701494616841062,189.36836028116443,,0.3733680322581332,2.8429260423380405,0.8071614747200581
63,64,215.6145841447729,312.1679577862975,,212,218,309,316,48.0,1.002987441165646,0.9059500561767521,-55.7106427830544,0.42911125101957653,0.0,184.67590885439316,0.0,441.58828180206854,,0.09674835497054646,2.250504185162813,69,70,215.81718532022765,311.76470191032286,,214,217,311,313,9.0,1.0357436122668784,0.7055902618907592,19.81118710772556,0.7320598947532857,9.038659643814519,34.265035175918946,1.657058741593282,176.19383328573073,,0.3187597263125086,2.0867894206880333,0.45128986007192007
65,66,245.52566035768672,322.2906144315898,,243,249,318,325,48.0,1.0910030677255549,0.9450334255585436,-89.59874797200835,0.49968703224253846,0.0,67.87279053546196,0.0,267.1234801965812,,0.13379397958185246,2.403402679360395,71,72,245.4632866196072,321.8962189461806,,244,248,318,324,15.0,2.0095410847733053,0.885808693565162,67.26236347791486,0.8976046185042856,14.573238757332136,35.89058748920027,-1.6936690979961515,354.43383349663,,0.5591985153838797,3.656768049056348,0.39929723529364985
66,67,347.75087313345955,334.08008868065343,,345,351,331,337,41.0,0.9322454334983802,0.8566260530895985,77.18736404592559,0.3945262127469238,0.0,445.88971195663265,0.0,1380.2095012890481,,0.08111531329792576,2.108116226573346,72,73,347.734159652102,333.92646331278496,,343,352,329,338,54.0,2.21276465343546,1.9211992831958755,-66.79815583113935,0.49615353135410983,-0.39087939694341034,46.97835036925975,-0.16978373387782963,1349.0989199315184,,0.13176519689380894,4.8794616170361,0.15453185468314481
67,68,134.9493425599202,343.3349889191173,,132,138,333,346,79.0,1.007234713289653,0.939994343012804,85.08334626387887,0.35924677988213627,0.0,4136.827697582672,0.0,20527.498947811084,,0.06675739963055916,2.2940535128176056,73,74,135.19232270033706,343.169615452892,,126,146,332,353,245.0,3.5274634784277614,3.1601300389000127,65.6482039045181,0.44432693487193753,4.725130001004176,308.5040696583867,-0.6519887845601766,21057.46946931169,,0.10413529205169103,7.885908837809588,0.2939179000475359
69,70,333.1743239969582,342.7980101946658,,330,336,340,346,46.0,1.1498022860128057,0.986028849972188,76.00276886349374,0.5143775662908279,0.0,174.67329627055054,0.0,538.5542745223802,,0.14243617188180968,2.5221311002336186,74,75,333.34871020721823,343.3234779019891,,331,335,339,347,15.0,2.188889674253097,0.9015356968207271,85.89991614238025,0.9112430883889535,13.877445949219208,31.492732803144378,1.0603555228118613,340.55263171905005,,0.5881310477064801,3.9417762500134694,0.5536486808152846
70,71,201.91157735362822,353.81255322659223,,199,205,351,357,45.0,1.250101438499453,0.9763184970444687,-74.25345784149152,0.6245417540706752,0.0,121.03103771482454,0.0,566.7418100722773,,0.21900858044257354,2.6411547695545385,75,76,202.33423370903438,353.3460217427241,,199,204,349,357,20.0,2.128289193005699,1.3805035805878403,87.3091507910107,0.7610913264221176,13.056469179449302,43.22332341049819,-0.6237069584281792,517.4011674975164,,0.35135526453610877,4.224065742336873,0.6295157029061623
